1,"	2.03	 ",-69.85,,,2.03,4.26,8.44,12.19,14.4,
1,"	2.06	 ",-69.44,,,2.06,4.22,8.37,12.23,14.38,
1,"	2.04	 ",-69.52,,,2.04,4.21,8.36,12.39,14.4,
1,"	2.05	 ",-69.42,,,2.05,4.24,8.29,12.48,14.43,
1,"	2.07	 ",-69.92,,,2.07,4.18,8.28,12.41,14.35,
1,"	2.06	 ",-69.81,,,2.06,4.16,8.39,12.31,14.35,
1,"	2.02	 ",-69.88,,,2.02,4.21,8.38,12.21,14.4,
1,"	2.04	 ",-69.59,,,2.04,4.18,8.41,12.27,14.37,
1,"	2.06	 ",-69.92,,,2.06,4.25,8.32,12.22,14.38,
1,"	1.98	 ",-69.96,,,1.98,4.26,8.28,12.25,14.39,
1,"	2.04	 ",-70.08,,,2.04,4.22,8.3,12.21,14.38,
1,"	2.05	 ",-70.22,,,2.05,4.29,8.33,12.25,14.47,
1,"	2.04	 ",-69.78,,,2.04,4.27,8.3,12.31,14.4,
1,"	2.05	 ",-69.46,,,2.05,4.25,8.34,12.23,14.42,
1,"	2.01	 ",-69.54,,,2.01,4.19,8.3,12.28,14.4,
1,"	2.05	 ",-69.61,,,2.05,4.24,8.3,12.42,14.43,
1,"	2.05	 ",-69.67,,,2.05,4.18,8.31,12.28,14.41,
1,"	2.07	 ",-69.99,,,2.07,4.2,8.32,12.22,14.38,
1,"	2.03	 ",-69.76,,,2.03,4.2,8.39,12.23,14.41,
1,"	2.04	 ",-69.73,,,2.04,4.16,8.3,12.17,14.41,
1,"	2.08	 ",-69.58,,,2.08,4.27,8.45,12.31,14.38,
1,"	2.06	 ",-69.64,,,2.06,4.21,8.34,12.33,14.41,
1,"	2.02	 ",-69.76,,,2.02,4.19,8.44,12.3,14.42,
1,"	1.99	 ",-69.86,,,1.99,4.16,8.38,12.41,14.33,
1,"	2.07	 ",-69.93,,,2.07,4.2,8.38,12.12,14.39,
1,"	2.02	 ",-69.75,,,2.02,4.18,8.37,12.34,14.39,
1,"	2.07	 ",-70.18,,,2.07,4.17,8.31,12.35,14.42,
1,"	2.03	 ",-69.82,,,2.03,4.18,8.35,12.38,14.39,
1,"	1.98	 ",-69.76,,,1.98,4.14,8.35,12.22,14.45,
1,"	2.03	 ",-70.11,,,2.03,4.26,8.36,12.3,14.35,
1,"	2.05	 ",-69.81,,,2.05,4.17,8.34,12.29,14.37,
1,"	2.02	 ",-69.32,,,2.02,4.21,8.34,12.24,14.4,
1,"	2.03	 ",-69.83,,,2.03,4.2,8.36,12.23,14.36,
1,"	2.01	 ",-69.8,,,2.01,4.2,8.34,12.32,14.37,
1,"	2.07	 ",-69.73,,,2.07,4.12,8.31,12.31,14.38,
1,"	2.07	 ",-69.99,,,2.07,4.25,8.38,12.25,14.4,
1,"	2.03	 ",-69.56,,,2.03,4.12,8.32,12.54,14.38,
1,"	2.02	 ",-69.68,,,2.02,4.15,8.47,12.29,14.34,
1,"	2.06	 ",-69.85,,,2.06,4.22,8.38,12.34,14.38,
1,"	2.05	 ",-70,,,2.05,4.19,8.3,12.3,14.37,
1,"	2.03	 ",-69.82,,,2.03,4.2,8.42,12.23,14.37,
1,"	2.06	 ",-69.95,,,2.06,4.23,8.28,12.31,14.33,
1,"	2.03	 ",-69.78,,,2.03,4.22,8.43,12.39,14.38,
1,"	2.04	 ",-70.37,,,2.04,4.24,8.4,12.18,14.41,
1,"	2.03	 ",-69.9,,,2.03,4.15,8.39,12.27,14.4,
1,"	2.00	 ",-69.9,,,2,4.23,8.31,12.38,14.37,
1,"	2.04	 ",-69.8,,,2.04,4.18,8.4,12.15,14.34,
1,"	2.03	 ",-70.11,,,2.03,4.15,8.35,12.35,14.4,
1,"	2.06	 ",-69.65,,,2.06,4.16,8.31,12.26,14.39,
1,"	2.10	 ",-70.07,,,2.1,4.2,8.35,12.27,14.36,
1,"	2.05	 ",-69.99,,,2.05,4.24,8.32,12.38,14.43,
1,"	2.09	 ",-69.91,,,2.09,4.19,8.35,12.23,14.32,
1,"	2.04	 ",-69.95,,,2.04,4.22,8.39,12.18,14.37,
1,"	2.01	 ",-70.34,,,2.01,4.2,8.39,12.38,14.41,
1,"	2.07	 ",-69.92,,,2.07,4.16,8.37,12.34,14.38,
1,"	2.04	 ",-69.72,,,2.04,4.19,8.36,12.5,14.34,
1,"	2.08	 ",-69.87,,,2.08,4.21,8.34,12.2,14.33,
1,"	2.01	 ",-69.62,,,2.01,4.24,8.3,12.3,14.43,
1,"	2.06	 ",-69.51,,,2.06,4.25,8.37,12.25,14.35,
1,"	2.01	 ",-70.43,,,2.01,4.23,8.38,12.31,14.35,
1,"	2.05	 ",-69.67,,,2.05,4.14,8.43,12.26,14.4,
1,"	2.06	 ",-69.73,,,2.06,4.2,8.3,12.33,14.4,
1,"	1.99	 ",-69.7,,,1.99,4.23,8.43,12.37,14.38,
1,"	2.03	 ",-70,,,2.03,4.18,8.33,12.32,14.37,
1,"	2.04	 ",-69.65,,,2.04,4.22,8.34,12.19,14.37,
1,"	2.05	 ",-69.76,,,2.05,4.24,8.38,12.21,14.43,
1,"	2.06	 ",-69.72,,,2.06,4.26,8.35,12.29,14.37,
1,"	2.09	 ",-69.86,,,2.09,4.23,8.32,12.3,14.46,
1,"	2.07	 ",-69.94,,,2.07,4.19,8.3,12.28,14.4,
1,"	2.08	 ",-69.75,,,2.08,4.17,8.3,12.4,14.34,
1,"	2.04	 ",-69.97,,,2.04,4.25,8.34,12.28,14.38,
1,"	2.08	 ",-69.74,,,2.08,4.23,8.29,12.35,14.34,
1,"	2.04	 ",-69.88,,,2.04,4.19,8.33,12.3,14.35,
1,"	2.06	 ",-69.45,,,2.06,4.31,8.34,12.37,14.33,
1,"	2.04	 ",-69.57,,,2.04,4.17,8.39,12.35,14.4,
1,"	2.00	 ",-69.77,,,2,4.24,8.36,12.33,14.42,
1,"	2.03	 ",-69.79,,,2.03,4.3,8.3,12.29,14.38,
1,"	2.02	 ",-69.78,,,2.02,4.21,8.3,12.39,14.39,
1,"	2.05	 ",-69.65,,,2.05,4.15,8.37,12.18,14.39,
1,"	2.06	 ",-69.86,,,2.06,4.22,8.25,12.48,14.4,
1,"	2.04	 ",-69.89,,,2.04,4.2,8.41,12.34,14.39,
1,"	1.97	 ",-69.67,,,1.97,4.2,8.31,12.48,14.42,
1,"	2.02	 ",-70.04,,,2.02,4.19,8.33,12.42,14.29,
1,"	2.00	 ",-70.03,,,2,4.28,8.37,12.19,14.41,
1,"	2.04	 ",-69.55,,,2.04,4.17,8.34,12.41,14.36,
1,"	2.07	 ",-69.77,,,2.07,4.22,8.33,12.29,14.46,
1,"	2.05	 ",-69.91,,,2.05,4.22,8.37,12.25,14.34,
1,"	2.07	 ",-70.03,,,2.07,4.22,8.31,12.33,14.4,
1,"	1.98	 ",-69.67,,,1.98,4.18,8.37,12.36,14.34,
1,"	2.06	 ",-69.74,,,2.06,4.26,8.29,12.21,14.37,
1,"	2.00	 ",-69.48,,,2,4.17,8.34,12.38,14.31,
1,"	2.05	 ",-69.81,,,2.05,4.19,8.37,12.37,14.41,
1,"	2.06	 ",-69.66,,,2.06,4.21,8.28,12.32,14.37,
1,"	2.01	 ",-69.81,,,2.01,4.22,8.32,12.33,14.45,
1,"	2.08	 ",-69.96,,,2.08,4.22,8.34,12.28,14.34,
1,"	2.01	 ",-69.3,,,2.01,4.23,8.39,12.23,14.38,
1,"	2.00	 ",-70.22,,,2,4.21,8.43,12.48,14.38,
1,"	2.04	 ",-69.92,,,2.04,4.14,8.29,12.35,14.35,
1,"	2.00	 ",-69.92,,,2,4.21,8.31,12.19,14.37,
1,"	2.07	 ",-69.42,,,2.07,4.18,8.32,12.31,14.32,
1,"	2.06	 ",-70.32,,,2.06,4.19,8.34,12.28,14.43,
1,"	2.07	 ",-69.6,,,2.07,4.18,8.35,12.33,14.31,
1,"	2.01	 ",-69.46,,,2.01,4.19,8.33,12.3,14.41,
1,"	2.05	 ",-69.72,,,2.05,4.23,8.33,12.14,14.36,
1,"	2.05	 ",-69.94,,,2.05,4.23,8.44,12.3,14.41,
1,"	2.09	 ",-69.95,,,2.09,4.19,8.35,12.29,14.35,
1,"	2.01	 ",-70.15,,,2.01,4.17,8.35,12.29,14.39,
1,"	2.05	 ",-69.72,,,2.05,4.16,8.3,12.28,14.44,
1,"	2.05	 ",-69.43,,,2.05,4.22,8.37,12.22,14.4,
1,"	1.98	 ",-69.85,,,1.98,4.15,8.37,12.2,14.31,
1,"	2.05	 ",-69.69,,,2.05,4.15,8.39,12.33,14.39,
1,"	1.99	 ",-69.87,,,1.99,4.19,8.36,12.26,14.35,
1,"	2.06	 ",-69.9,,,2.06,4.19,8.38,12.26,14.32,
1,"	2.01	 ",-69.81,,,2.01,4.15,8.36,12.39,14.33,
1,"	2.00	 ",-70.05,,,2,4.2,8.37,12.16,14.33,
1,"	2.07	 ",-69.6,,,2.07,4.18,8.37,12.32,14.42,
1,"	2.04	 ",-69.86,,,2.04,4.21,8.37,12.48,14.36,
1,"	2.04	 ",-69.83,,,2.04,4.25,8.35,12.25,14.37,
1,"	2.05	 ",-69.77,,,2.05,4.21,8.36,12.26,14.36,
1,"	2.05	 ",-69.87,,,2.05,4.15,8.42,12.33,14.34,
1,"	2.06	 ",-69.92,,,2.06,4.23,8.33,12.47,14.39,
1,"	2.03	 ",-69.58,,,2.03,4.25,8.31,12.38,14.41,
1,"	2.05	 ",-69.86,,,2.05,4.19,8.3,12.27,14.35,
1,"	2.07	 ",-69.57,,,2.07,4.18,8.35,12.19,14.43,
1,"	2.06	 ",-69.68,,,2.06,4.27,8.31,12.2,14.41,
1,"	2.03	 ",-69.34,,,2.03,4.14,8.3,12.25,14.33,
1,"	2.02	 ",-69.76,,,2.02,4.2,8.29,12.23,14.35,
1,"	2.09	 ",-69.72,,,2.09,4.19,8.35,12.27,14.37,
1,"	2.06	 ",-69.74,,,2.06,4.25,8.38,12.33,14.37,
1,"	2.06	 ",-70.22,,,2.06,4.2,8.35,12.31,14.31,
1,"	2.10	 ",-69.91,,,2.1,4.25,8.3,12.27,14.42,
1,"	2.07	 ",-69.48,,,2.07,4.23,8.3,12.38,14.37,
1,"	2.01	 ",-69.96,,,2.01,4.15,8.42,12.46,14.37,
1,"	2.02	 ",-69.78,,,2.02,4.24,8.33,12.37,14.33,
1,"	2.02	 ",-69.86,,,2.02,4.24,8.24,12.33,14.44,
1,"	2.04	 ",-70.13,,,2.04,4.19,8.33,12.25,14.37,
1,"	2.00	 ",-69.49,,,2,4.18,8.3,12.35,14.41,
1,"	2.06	 ",-70.14,,,2.06,4.25,8.33,12.25,14.38,
1,"	2.06	 ",-70.01,,,2.06,4.17,8.4,12.24,14.4,
1,"	2.05	 ",-69.54,,,2.05,4.18,8.3,12.33,14.33,
1,"	2.08	 ",-69.8,,,2.08,4.25,8.37,12.29,14.35,
1,"	2.03	 ",-69.72,,,2.03,4.24,8.36,12.36,14.31,
1,"	2.07	 ",-70,,,2.07,4.2,8.3,12.33,14.25,
1,"	1.97	 ",-69.32,,,1.97,4.17,8.44,12.35,14.34,
1,"	2.06	 ",-69.57,,,2.06,4.18,8.36,12.45,14.35,
1,"	1.97	 ",-70,,,1.97,4.22,8.3,12.31,14.36,
1,"	2.04	 ",-69.8,,,2.04,4.14,8.33,12.36,14.39,
1,"	1.99	 ",-69.88,,,1.99,4.22,8.48,12.35,14.35,
1,"	2.04	 ",-69.99,,,2.04,4.21,8.37,12.33,14.38,
1,"	2.05	 ",-69.9,,,2.05,4.19,8.37,12.35,14.42,
1,"	2.02	 ",-69.9,,,2.02,4.3,8.34,12.18,14.32,
1,"	2.09	 ",-70.39,,,2.09,4.23,8.28,12.37,14.39,
1,"	1.99	 ",-69.62,,,1.99,4.19,8.36,12.33,14.36,
1,"	2.05	 ",-69.68,,,2.05,4.16,8.42,12.42,14.35,
1,"	2.03	 ",-69.81,,,2.03,4.23,8.37,12.38,14.33,
1,"	2.09	 ",-70.06,,,2.09,4.17,8.4,12.28,14.38,
1,"	2.04	 ",-70.15,,,2.04,4.15,8.28,12.25,14.36,
1,"	2.04	 ",-70.02,,,2.04,4.22,8.41,12.26,14.38,
1,"	2.05	 ",-70.07,,,2.05,4.2,8.29,12.22,14.41,
1,"	2.06	 ",-69.73,,,2.06,4.19,8.37,12.25,14.38,
1,"	2.08	 ",-69.86,,,2.08,4.22,8.39,12.24,14.46,
1,"	2.05	 ",-69.57,,,2.05,4.22,8.35,12.32,14.36,
1,"	2.04	 ",-69.84,,,2.04,4.2,8.3,12.37,14.38,
1,"	2.07	 ",-70.09,,,2.07,4.19,8.38,12.2,14.4,
1,"	2.05	 ",-69.97,,,2.05,4.22,8.43,12.31,14.35,
1,"	2.06	 ",-69.73,,,2.06,4.17,8.35,12.23,14.35,
1,"	2.04	 ",-69.5,,,2.04,4.2,8.45,12.49,14.35,
1,"	2.02	 ",-70.02,,,2.02,4.15,8.31,12.29,14.36,
1,"	2.02	 ",-69.87,,,2.02,4.22,8.37,12.2,14.35,
1,"	2.05	 ",-69.72,,,2.05,4.24,8.36,12.37,14.35,
1,"	2.03	 ",-69.75,,,2.03,4.19,8.32,12.39,14.35,
1,"	2.07	 ",-70.34,,,2.07,4.17,8.29,12.33,14.3,
1,"	2.06	 ",-69.85,,,2.06,4.21,8.32,12.18,14.34,
1,"	2.07	 ",-69.83,,,2.07,4.2,8.37,12.27,14.36,
1,"	2.05	 ",-70.24,,,2.05,4.21,8.33,12.41,14.39,
1,"	2.05	 ",-69.7,,,2.05,4.18,8.34,12.25,14.34,
1,"	2.09	 ",-69.89,,,2.09,4.12,8.33,12.25,14.34,
1,"	2.04	 ",-70.01,,,2.04,4.22,8.32,12.23,14.37,
1,"	2.06	 ",-69.91,,,2.06,4.26,8.32,12.19,14.24,
1,"	2.02	 ",-70.04,,,2.02,4.18,8.45,12.43,14.36,
1,"	2.05	 ",-69.35,,,2.05,4.2,8.46,12.2,14.36,
1,"	2.07	 ",-69.89,,,2.07,4.28,8.36,12.24,14.38,
1,"	2.04	 ",-69.92,,,2.04,4.24,8.41,12.47,14.41,
1,"	2.03	 ",-70,,,2.03,4.21,8.26,12.36,14.31,
1,"	2.05	 ",-69.94,,,2.05,4.18,8.41,12.38,14.37,
1,"	2.05	 ",-69.93,,,2.05,4.21,8.31,12.31,14.37,
1,"	2.03	 ",-69.63,,,2.03,4.22,8.31,12.34,14.34,
1,"	2.02	 ",-70,,,2.02,4.15,8.31,12.4,14.39,
1,"	2.05	 ",-69.64,,,2.05,4.21,8.32,12.31,14.36,
1,"	2.02	 ",-69.39,,,2.02,4.16,8.36,12.28,14.45,
1,"	2.08	 ",-69.98,,,2.08,4.17,8.29,12.38,14.37,
1,"	2.08	 ",-69.9,,,2.08,4.22,8.33,12.22,14.43,
1,"	2.06	 ",-69.67,,,2.06,4.22,8.27,12.29,14.4,
1,"	2.02	 ",-69.66,,,2.02,4.15,8.45,12.48,14.33,
1,"	2.05	 ",-69.9,,,2.05,4.23,8.28,12.25,14.44,
1,"	2.05	 ",-69.87,,,2.05,4.19,8.39,12.45,14.26,
1,"	2.03	 ",-70.08,,,2.03,4.21,8.37,12.33,14.34,
1,"	2.03	 ",-69.82,,,2.03,4.22,8.28,12.26,14.39,
1,"	2.05	 ",-69.75,,,2.05,4.13,8.32,12.36,14.4,
1,"	2.03	 ",-69.66,,,2.03,4.18,8.35,12.33,14.38,
1,"	2.05	 ",-69.79,,,2.05,4.29,8.37,12.19,14.39,
1,"	2.11	 ",-69.68,,,2.11,4.16,8.28,12.37,14.37,
1,"	2.07	 ",-69.95,,,2.07,4.2,8.29,12.32,14.38,
1,"	1.97	 ",-69.95,,,1.97,4.17,8.3,12.39,14.39,
1,"	2.01	 ",-70.46,,,2.01,4.14,8.31,12.34,14.38,
1,"	2.09	 ",-70.3,,,2.09,4.2,8.37,12.37,14.38,
1,"	2.05	 ",-69.94,,,2.05,4.17,8.44,12.24,14.5,
1,"	2.03	 ",-69.59,,,2.03,4.19,8.34,12.37,14.37,
1,"	2.06	 ",-69.99,,,2.06,4.16,8.35,12.29,14.34,
1,"	2.06	 ",-69.59,,,2.06,4.12,8.37,12.34,14.4,
1,"	2.04	 ",-69.66,,,2.04,4.22,8.32,12.29,14.4,
1,"	2.04	 ",-69.57,,,2.04,4.21,8.34,12.24,14.36,
1,"	2.05	 ",-69.78,,,2.05,4.18,8.38,12.29,14.39,
1,"	2.02	 ",-69.65,,,2.02,4.23,8.36,12.41,14.35,
1,"	2.06	 ",-69.95,,,2.06,4.2,8.4,12.38,14.39,
1,"	2.00	 ",-69.56,,,2,4.3,8.34,12.31,14.39,
1,"	2.07	 ",-69.67,,,2.07,4.21,8.34,12.24,14.36,
1,"	2.04	 ",-69.56,,,2.04,4.19,8.35,12.32,14.37,
1,"	2.03	 ",-69.28,,,2.03,4.19,8.31,12.44,14.38,
1,"	1.96	 ",-69.82,,,1.96,4.26,8.31,12.46,14.34,
1,"	2.05	 ",-70.13,,,2.05,4.17,8.39,12.23,14.36,
1,"	1.99	 ",-69.34,,,1.99,4.14,8.38,12.19,14.33,
1,"	2.05	 ",-69.42,,,2.05,4.2,8.34,12.39,14.39,
1,"	2.06	 ",-69.64,,,2.06,4.2,8.38,12.22,14.38,
1,"	2.05	 ",-70.22,,,2.05,4.11,8.38,12.34,14.45,
1,"	2.03	 ",-69.85,,,2.03,4.25,8.29,12.4,14.37,
1,"	2.05	 ",-69.67,,,2.05,4.19,8.41,12.28,14.4,
1,"	2.05	 ",-69.97,,,2.05,4.18,8.37,12.32,14.34,
1,"	2.02	 ",-70.2,,,2.02,4.19,8.34,12.33,14.38,
1,"	2.07	 ",-69.76,,,2.07,4.23,8.35,12.37,14.32,
1,"	2.08	 ",-69.95,,,2.08,4.16,8.39,12.16,14.45,
1,"	2.01	 ",-69.96,,,2.01,4.2,8.31,12.34,14.42,
1,"	2.05	 ",-69.42,,,2.05,4.21,8.22,12.29,14.35,
1,"	2.07	 ",-70.22,,,2.07,4.19,8.41,12.35,14.36,
1,"	2.05	 ",-69.89,,,2.05,4.22,8.31,12.25,14.31,
1,"	2.04	 ",-69.97,,,2.04,4.2,8.36,12.18,14.31,
1,"	2.02	 ",-69.64,,,2.02,4.22,8.33,12.33,14.33,
1,"	2.05	 ",-69.93,,,2.05,4.19,8.37,12.27,14.46,
1,"	2.03	 ",-69.84,,,2.03,4.23,8.35,12.25,14.4,
1,"	2.00	 ",-69.93,,,2,4.2,8.34,12.36,14.37,
1,"	2.05	 ",-69.83,,,2.05,4.08,8.37,12.35,14.34,
1,"	2.03	 ",-69.8,,,2.03,4.13,8.3,12.25,14.38,
1,"	2.09	 ",-70,,,2.09,4.19,8.24,12.35,14.31,
1,"	2.07	 ",-69.96,,,2.07,4.13,8.35,12.4,14.33,
1,"	2.06	 ",-69.97,,,2.06,4.19,8.37,12.31,14.38,
1,"	2.04	 ",-69.85,,,2.04,4.26,8.35,12.4,14.37,
1,"	2.04	 ",-69.85,,,2.04,4.22,8.42,12.38,14.42,
1,"	2.09	 ",-69.82,,,2.09,4.19,8.33,12.29,14.35,
1,"	2.05	 ",-69.98,,,2.05,4.17,8.32,12.21,14.37,
1,"	2.00	 ",-69.81,,,2,4.13,8.4,12.24,14.33,
1,"	2.00	 ",-70.13,,,2,4.17,8.38,12.13,14.34,
1,"	2.04	 ",-69.92,,,2.04,4.2,8.38,12.28,14.43,
1,"	2.09	 ",-69.8,,,2.09,4.13,8.31,12.39,14.34,
1,"	2.05	 ",-69.85,,,2.05,4.15,8.31,12.34,14.36,
1,"	2.01	 ",-69.43,,,2.01,4.26,8.43,12.44,14.36,
1,"	2.05	 ",-69.52,,,2.05,4.17,8.32,12.19,14.32,
1,"	2.03	 ",-69.75,,,2.03,4.19,8.3,12.32,14.38,
1,"	2.04	 ",-69.57,,,2.04,4.22,8.3,12.32,14.39,
1,"	2.03	 ",-69.84,,,2.03,4.23,8.32,12.39,14.35,
1,"	2.04	 ",-69.76,,,2.04,4.21,8.39,12.21,14.42,
1,"	2.06	 ",-69.81,,,2.06,4.26,8.36,12.4,14.35,
1,"	2.02	 ",-70.33,,,2.02,4.19,8.33,12.27,14.36,
1,"	2.03	 ",-69.71,,,2.03,4.22,8.42,12.22,14.46,
1,"	2.04	 ",-69.82,,,2.04,4.22,8.42,12.42,14.41,
1,"	2.00	 ",-69.82,,,2,4.15,8.37,12.36,14.45,
1,"	2.08	 ",-69.7,,,2.08,4.25,8.32,12.2,14.32,
1,"	2.04	 ",-69.38,,,2.04,4.17,8.27,12.43,14.39,
1,"	2.09	 ",-70.04,,,2.09,4.22,8.36,12.26,14.44,
1,"	1.98	 ",-69.4,,,1.98,4.28,8.41,12.36,14.33,
1,"	2.06	 ",-69.9,,,2.06,4.18,8.37,12.34,14.38,
1,"	2.06	 ",-69.81,,,2.06,4.14,8.37,12.25,14.44,
1,"	2.01	 ",-69.86,,,2.01,4.16,8.31,12.31,14.48,
1,"	2.03	 ",-69.48,,,2.03,4.19,8.43,12.23,14.43,
1,"	2.04	 ",-69.83,,,2.04,4.23,8.37,12.33,14.43,
1,"	2.05	 ",-69.82,,,2.05,4.14,8.37,12.44,14.38,
1,"	2.01	 ",-70.02,,,2.01,4.21,8.38,12.35,14.41,
1,"	2.03	 ",-70.17,,,2.03,4.2,8.32,12.25,14.34,
1,"	2.06	 ",-70.17,,,2.06,4.17,8.33,12.24,14.42,
1,"	2.00	 ",-70.11,,,2,4.23,8.3,12.33,14.38,
1,"	2.04	 ",-69.97,,,2.04,4.11,8.37,12.35,14.3,
1,"	1.99	 ",-70.02,,,1.99,4.15,8.33,12.26,14.37,
1,"	2.04	 ",-70.06,,,2.04,4.31,8.33,12.28,14.38,
1,"	2.05	 ",-70.49,,,2.05,4.14,8.45,12.33,14.32,
1,"	1.98	 ",-69.48,,,1.98,4.13,8.34,12.22,14.4,
1,"	2.02	 ",-69.83,,,2.02,4.26,8.33,12.41,14.38,
1,"	2.02	 ",-69.89,,,2.02,4.24,8.33,12.32,14.38,
1,"	2.02	 ",-69.56,,,2.02,4.17,8.32,12.21,14.38,
1,"	2.05	 ",-69.72,,,2.05,4.24,8.32,12.32,14.42,
1,"	2.05	 ",-70.37,,,2.05,4.24,8.34,12.32,14.37,
1,"	2.07	 ",-69.75,,,2.07,4.18,8.31,12.3,14.44,
1,"	2.07	 ",-70.2,,,2.07,4.15,8.29,12.39,14.29,
1,"	2.02	 ",-69.79,,,2.02,4.17,8.28,12.35,14.35,
1,"	2.06	 ",-69.43,,,2.06,4.22,8.29,12.37,14.43,
1,"	2.05	 ",-69.8,,,2.05,4.18,8.35,12.29,14.31,
1,"	2.07	 ",-69.79,,,2.07,4.07,8.42,12.31,14.45,
1,"	2.05	 ",-69.62,,,2.05,4.21,8.36,12.29,14.4,
1,"	2.09	 ",-69.36,,,2.09,4.15,8.32,12.33,14.41,
1,"	2.07	 ",-69.9,,,2.07,4.22,8.3,12.27,14.37,
1,"	2.03	 ",-69.88,,,2.03,4.17,8.36,12.35,14.38,
1,"	2.04	 ",-69.96,,,2.04,4.12,8.32,12.27,14.41,
1,"	1.98	 ",-69.66,,,1.98,4.17,8.37,12.31,14.36,
1,"	2.04	 ",-69.6,,,2.04,4.19,8.32,12.4,14.35,
1,"	2.03	 ",-69.75,,,2.03,4.15,8.41,12.35,14.38,
1,"	2.06	 ",-69.7,,,2.06,4.11,8.37,12.33,14.36,
1,"	2.03	 ",-70,,,2.03,4.14,8.38,12.29,14.34,
1,"	2.04	 ",-69.8,,,2.04,4.19,8.3,12.29,14.41,
1,"	2.03	 ",-70.02,,,2.03,4.16,8.31,12.26,14.39,
1,"	2.08	 ",-70.19,,,2.08,4.16,8.31,12.38,14.33,
1,"	2.04	 ",-69.63,,,2.04,4.03,8.34,12.24,14.4,
1,"	2.05	 ",-69.83,,,2.05,4.09,8.37,12.35,14.41,
1,"	2.05	 ",-69.59,,,2.05,4.15,8.26,12.33,14.4,
1,"	1.99	 ",-69.41,,,1.99,4.14,8.37,12.31,14.33,
1,"	2.01	 ",-69.88,,,2.01,4.17,8.28,12.27,14.42,
1,"	2.10	 ",-69.65,,,2.1,4.15,8.42,12.25,14.46,
1,"	2.05	 ",-70,,,2.05,4.13,8.37,12.44,14.39,
1,"	1.99	 ",-69.84,,,1.99,4.13,8.34,12.37,14.37,
1,"	2.04	 ",-69.82,,,2.04,4.12,8.35,12.18,14.38,
1,"	2.08	 ",-70.07,,,2.08,4.17,8.34,12.28,14.34,
1,"	1.98	 ",-69.72,,,1.98,4.15,8.37,12.39,14.4,
1,"	2.04	 ",-69.78,,,2.04,4.19,8.26,12.23,14.33,
1,"	2.04	 ",-69.97,,,2.04,4.17,8.34,12.35,14.31,
1,"	2.06	 ",-69.58,,,2.06,4.15,8.36,12.37,14.39,
1,"	2.07	 ",-70.16,,,2.07,4.09,8.31,12.25,14.32,
1,"	2.04	 ",-69.81,,,2.04,4.22,8.37,12.34,14.36,
1,"	2.04	 ",-69.8,,,2.04,4.1,8.42,12.28,14.38,
1,"	2.05	 ",-69.84,,,2.05,4.11,8.26,12.23,14.31,
1,"	1.97	 ",-69.67,,,1.97,4.22,8.34,12.28,14.38,
1,"	2.05	 ",-69.88,,,2.05,4.15,8.4,12.25,14.42,
1,"	2.03	 ",-70,,,2.03,4.15,8.37,12.25,14.36,
1,"	2.05	 ",-70.19,,,2.05,4.22,8.3,12.39,14.38,
1,"	2.03	 ",-69.73,,,2.03,4.17,8.34,12.34,14.41,
1,"	2.03	 ",-69.5,,,2.03,4.29,8.33,12.29,14.37,
1,"	2.08	 ",-70.42,,,2.08,4.15,8.31,12.22,14.42,
1,"	2.04	 ",-69.83,,,2.04,4.16,8.31,12.38,14.31,
1,"	2.04	 ",-70.32,,,2.04,4.14,8.35,12.25,14.4,
1,"	2.01	 ",-69.73,,,2.01,4.14,8.3,12.31,14.38,
1,"	2.07	 ",-70.04,,,2.07,4.15,8.3,12.26,14.35,
1,"	2.05	 ",-69.42,,,2.05,4.07,8.3,12.35,14.35,
1,"	2.08	 ",-70.15,,,2.08,4.14,8.39,12.33,14.41,
1,"	2.04	 ",-69.6,,,2.04,4.19,8.32,12.37,14.31,
1,"	2.04	 ",-70.05,,,2.04,4.13,8.31,12.38,14.38,
1,"	2.03	 ",-70.33,,,2.03,4.22,8.37,12.3,14.35,
1,"	2.03	 ",-69.64,,,2.03,4.11,8.43,12.42,14.36,
1,"	2.02	 ",-69.59,,,2.02,4.23,8.45,12.42,14.39,
1,"	2.04	 ",-70.02,,,2.04,4,8.31,12.27,14.39,
1,"	2.02	 ",-69.84,,,2.02,4.39,8.3,12.32,14.43,
1,"	2.02	 ",-69.85,,,2.02,4.13,8.36,12.3,14.4,
1,"	2.07	 ",-70.09,,,2.07,4.14,8.34,12.4,14.46,
1,"	2.16	 ",-69.94,,,2.16,4.18,8.29,12.38,14.41,
1,"	2.01	 ",-69.88,,,2.01,4.15,8.38,12.33,14.39,
1,"	2.07	 ",-69.99,,,2.07,4.16,8.34,12.25,14.33,
1,"	2.04	 ",-69.87,,,2.04,4.17,8.41,12.31,14.33,
1,"	2.05	 ",-69.41,,,2.05,4.16,8.32,12.37,14.4,
1,"	2.03	 ",-69.44,,,2.03,4.13,8.34,12.34,14.36,
1,"	2.05	 ",-69.91,,,2.05,4.18,8.44,12.24,14.37,
1,"	2.02	 ",-69.7,,,2.02,4.19,8.26,12.28,14.38,
1,"	2.02	 ",-69.89,,,2.02,4.2,8.3,12.26,14.36,
1,"	2.04	 ",-69.95,,,2.04,4.15,8.37,12.24,14.33,
1,"	2.02	 ",-69.25,,,2.02,4.19,8.32,12.4,14.34,
1,"	2.01	 ",-69.91,,,2.01,4.17,8.3,12.26,14.44,
